time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.625677,-0.9428,-2.5005,-7.1567,7.639
2.630137,1.9927,-1.6496,5.15,5.763
2.634529,2.7617,2.4536,3.1264,4.84
2.63857,-1.036,0.1639,-4.0772,4.21
2.642969,-0.981,-3.835,1.5517,4.252
2.651549,1.0502,1.6943,8.6799,8.906
2.6563,-0.4621,3.0684,8.2293,8.795
2.659469,-2.622,0.0905,2.4847,3.613
2.663608,-2.7992,0.9437,1.4675,3.298
2.668249,-3.0187,1.4229,-3.185,4.613
2.672319,-0.6684,-0.0619,-1.6826,1.812
2.681448,1.1736,-0.1234,-6.7588,6.861
2.685773,1.5627,0.3929,-9.954,10.084
2.689192,1.2153,-0.5523,-6.5325,6.668
2.69339,5.1658,-2.4395,1.3992,5.882
2.698278,4.8463,0.2581,-0.7457,4.91
2.705704,0.7276,1.5008,2.4779,2.987
2.709751,-1.9011,-0.0626,0.0541,1.903
2.714367,-2.9672,-0.3985,2.2739,3.759
2.718791,-3.1473,1.7132,7.8319,8.613
2.724199,-0.3004,1.8714,9.0273,9.224
2.732978,0.546,0.3409,9.0362,9.059
2.735633,-1.9928,0.0386,-2.245,3.002
2.740074,-3.215,-0.0496,-8.5204,9.107
2.743528,-2.4174,-0.739,-9.1317,9.475
2.748742,-0.573,-0.8561,-4.9578,5.064
2.752698,2.308,-1.2026,-2.1892,3.401
2.76103,2.5478,-0.6611,-6.6301,7.133
2.767512,4.5554,2.6439,6.159,8.104
2.770205,2.8889,-2.9445,1.7616,4.485
2.776139,0.6593,0.3332,9.4277,9.457
2.7777,-1.4079,2.2772,4.7038,5.412
2.787033,-2.7965,1.4027,-1.3947,3.425
2.789721,-3.452,0.5969,-3.5566,4.992
2.79436,0.7936,-0.8779,3.059,3.28
2.799396,0.8809,-0.317,-5.157,5.241
2.803242,1.7483,-0.7933,-1.6442,2.528
2.807832,1.4877,-0.7014,0.3415,1.68
2.815993,-0.4252,-2.4767,-0.3729,2.54
2.819798,-0.5928,0.024,-1.348,1.473
2.823746,0.7611,0.9178,0.3081,1.231
2.828392,2.211,1.5576,0.3079,2.722
2.832593,2.2436,-1.4805,3.1024,4.105
2.84083,0.2657,0.0167,-1.3256,1.352
2.845196,-1.4675,-0.241,-0.3216,1.522
