time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.399067,-0.184,0.3446,3.8075,3.827
4.402519,0.0638,-2.6246,7.9804,8.401
4.411037,-0.4978,-0.4732,2.5587,2.649
4.415179,-2.145,1.9524,0.6122,2.964
4.418992,-2.6235,1.9705,-2.0488,3.868
4.423512,-0.1202,1.3229,-2.9522,3.237
4.4279,0.441,0.3715,-8.5809,8.6
4.436229,-0.4387,-0.8171,-8.4218,8.473
4.440758,-0.5141,-1.7641,-8.0263,8.234
4.444724,7.0164,-0.632,9.8347,12.098
4.449185,3.5645,-0.5561,0.5606,3.651
4.453284,0.1447,-0.7469,3.0906,3.183
4.457422,-0.7454,0.1763,4.3192,4.387
4.465615,-2.2422,0.1743,-5.4692,5.914
4.46994,-2.8594,-0.6472,2.7121,3.994
4.474748,-2.2467,-0.6171,4.9709,5.49
4.479317,-0.3837,2.0258,4.7963,5.221
4.48415,2.9323,-0.739,8.4699,8.993
4.494105,4.4519,-1.0848,2.6177,5.277
4.495654,1.3414,1.1091,-9.1116,9.276
4.499163,-0.4338,0.9589,-6.2059,6.294
4.504081,-1.6265,0.5417,-5.9488,6.191
4.507903,-0.2481,-0.1965,-0.8802,0.935
4.513847,-0.6156,-1.3252,-10.174,10.278
4.521605,2.0583,-3.1039,-1.5288,4.026
4.525088,5.2804,-1.0278,8.2356,9.837
4.529305,1.2774,0.8526,-2.7535,3.153
4.533119,-0.8304,2.1973,-0.6897,2.448
4.53785,-3.1401,-0.1786,-4.4677,5.464
4.545645,-3.9881,-0.6635,1.2132,4.221
4.550218,-4.6084,0.118,1.4195,4.824
4.555019,-2.7919,2.3877,4.2423,5.612
4.559441,-1.0851,1.0052,1.9484,2.446
4.564095,0.3462,-1.6252,-1.3992,2.172
4.571728,3.7665,-0.0948,1.6507,4.113
4.575722,5.0379,2.0668,2.2412,5.889
4.583504,3.5653,0.5509,-4.7243,5.944
4.584225,2.4265,-2.5842,-2.7001,4.456
4.588266,1.2043,-1.0912,2.1365,2.684
4.594062,-0.3549,0.3929,-0.7182,0.892
4.600774,-1.441,0.0419,-2.4538,2.846
4.605349,-2.9642,0.5173,-4.1997,5.166
4.609373,-1.6877,1.7801,3.3971,4.19
4.613576,2.8482,-0.1477,7.7756,8.282
4.61758,3.681,0.4768,2.1809,4.305
4.625538,2.319,2.04,8.732,9.262
4.630122,-0.9916,1.552,-1.9903,2.712
4.634772,-2.561,1.4438,-4.8812,5.698
4.64024,-3.6797,0.3568,-6.2363,7.25
4.643366,-1.9632,0.0885,-4.953,5.329
4.648177,-1.0464,-0.5541,-5.7363,5.857
4.656209,0.7132,-2.8846,-1.2158,3.211
4.65948,1.517,-0.8333,0.8433,1.925
4.665081,2.6063,0.416,5.1032,5.745
4.668335,-1.3723,-0.2557,-0.8266,1.622
4.67404,-2.6477,1.3905,1.5912,3.388
4.680973,0.8746,3.5255,7.6665,8.483
4.685183,-1.7838,0.3122,-4.5738,4.919
4.691883,-0.549,-2.5859,-0.5289,2.696
4.694701,2.974,-1.2315,4.7959,5.776
4.703093,3.9263,0.5704,2.2374,4.555
4.705734,0.9611,0.1802,-4.7611,4.86
4.710329,-1.6695,-0.619,-6.1405,6.393
4.71452,-1.4874,-1.0828,-0.7196,1.976
4.718836,1.9253,0.2704,-0.9418,2.16
4.723035,5.2017,-1.3612,3.5448,6.44
4.727321,4.2703,1.1301,3.0062,5.343
4.735499,0.5326,2.7747,-0.0742,2.826
4.73951,-2.2209,0.2983,-3.7623,4.379
4.744057,-3.3237,-0.8452,-1.8762,3.909
4.748883,-4.14,-1.1291,-0.7655,4.359
4.752915,-3.5115,1.5535,3.1685,4.978
4.761296,-1.0988,-1.3363,7.7283,7.92
4.765799,1.7128,-1.4567,3.2505,3.952
4.769857,2.2776,1.0714,-1.0376,2.723
4.773746,2.2209,3.0023,0.3129,3.748
4.777977,-0.0419,0.2149,-3.1808,3.188
4.786127,-1.4222,-0.9423,-9.7159,9.864
4.792389,0.3268,-1.0925,-2.2909,2.559
4.795369,2.827,0.7022,0.8207,3.026
4.803621,1.4739,-0.2091,-1.4369,2.069
4.804003,-0.3047,-0.6243,1.8953,2.019
4.80762,-1.149,-0.4928,0.7185,1.442
4.815769,-1.8367,1.2403,-1.57,2.716
4.81983,-1.5604,1.5032,0.0333,2.167
4.824409,3.5387,0.554,6.0475,7.029
4.828764,5.7111,-1.2763,4.3946,7.318
4.832597,3.7341,-2.4516,-3.1207,5.449
4.841169,1.3053,-1.4372,-3.627,4.114
4.845108,-0.4438,-0.6719,-3.883,3.966
4.849827,-2.7539,-0.2616,-7.9131,8.383
4.853816,-4.5151,0.7417,-6.4476,7.906
4.857841,-6.274,2.0842,-2.2039,6.969
4.861922,-4.6622,-0.8957,8.1299,9.415
4.87086,7.7555,-3.3825,30.671,31.817
4.875083,3.9053,-0.4052,1.8969,4.36
4.878887,3.7716,3.344,-4.7384,6.918
4.884484,3.6134,3.6793,-3.6904,6.341
4.887771,0.6491,1.2724,-9.4165,9.524
4.89836,-0.5932,-0.3083,-4.4238,4.474
4.900049,-1.91,-1.6206,-4.1197,4.821
4.904137,0.3008,-0.8625,11.4755,11.512
4.908488,3.0842,2.5331,12.6362,13.251
4.913076,0.5963,3.6309,0.1628,3.683
4.921182,-0.1588,0.2495,-0.5237,0.601
4.925313,-1.5388,-0.1811,-13.9056,13.992
4.930047,-1.8511,-0.3181,-11.6478,11.798
4.933667,-2.4268,-1.8835,-3.2339,4.46
4.937944,-3.4207,-1.0558,-5.0328,6.176
4.941763,-1.8008,-2.5204,2.2384,3.822
4.950638,2.6885,-3.2075,6.2725,7.541
4.955343,4.342,-0.8217,4.5604,6.35
4.959725,2.4776,2.0581,4.7869,5.77
4.964845,-1.0296,0.4652,2.801,3.02
4.967978,-2.1695,-0.3297,1.2032,2.503
4.976074,0.0402,1.2294,4.4773,4.643
4.979932,0.3072,-1.2195,-2.7149,2.992
4.985334,1.8403,-1.1481,-0.2269,2.181
4.988882,0.5563,-0.0436,-4.8756,4.907
4.995888,0.2459,0.1331,-3.7893,3.8
5.001171,-1.7046,0.9053,-6.9137,7.178
5.005316,-0.1067,0.2131,2.2488,2.261
5.009846,3.9724,-3.2696,3.6984,6.336
5.013895,5.5284,0.6465,5.4292,7.775
5.017919,2.8322,2.803,1.3171,4.197
5.021789,-0.6056,0.3748,-11.129,11.152
5.031162,-2.6346,-0.5214,-9.4004,9.777
5.035278,-3.8445,2.2327,3.9666,5.958
5.040211,-5.0664,3.8441,4.5878,7.842
5.04356,-2.5678,2.3027,9.797,10.386
5.048406,-1.432,0.0169,5.8819,6.054
5.056771,0.3389,0.3838,4.326,4.356
5.06009,-2.3081,1.2383,-9.3239,9.685
5.065178,-1.5592,-1.0355,-6.725,6.981
5.068931,0.8414,0.117,-3.7232,3.819
5.073672,2.2422,0.238,-3.4442,4.117
5.077549,1.4406,-1.3034,-6.3701,6.66
5.08593,1.4417,-1.5471,-1.4548,2.567
5.093617,3.1152,-1.6481,2.8316,4.521
5.094437,4.2487,1.8845,8.4631,9.655
5.106754,1.3936,2.3509,3.6258,4.54
5.107351,-1.9507,0.4786,-4.279,4.727
5.112062,-1.6984,2.5706,7.5494,8.154
5.114978,-0.7058,1.1913,1.8772,2.333
5.123244,0.2533,-1.1225,2.1677,2.454
5.123668,-0.9264,0.0292,-0.9775,1.347
5.127658,-0.3438,2.0514,-0.2126,2.091
5.135974,-2.1265,1.0929,-8.9712,9.284
5.139852,1.4539,1.6565,2.3174,3.198
5.144413,-2.406,0.0534,-8.9281,9.247
5.14873,0.6887,-2.9448,-2.1066,3.686
5.152693,3.3384,-2.0699,3.3246,5.146
5.157043,0.8643,-1.4895,1.6047,2.354
5.165886,-0.61,-0.086,-0.3614,0.714
5.170084,1.4321,4.159,4.8126,6.52
5.174027,-2.0831,3.0099,3.3169,4.94
5.178121,-3.899,1.2727,3.4889,5.385
5.183273,-4.335,-2.4701,8.6242,9.963
5.191212,-3.5246,-1.97,1.6747,4.371
5.195123,-1.2668,1.7204,1.0015,2.36
5.200363,1.1611,2.0172,-0.2965,2.346
5.203495,0.7081,0.6004,-7.3498,7.408
5.20901,0.2221,-0.9702,-10.9937,11.039
5.216764,-0.3778,-1.7279,-6.0819,6.334
5.220478,-1.1227,-0.8409,-5.678,5.849
5.225422,4.4112,-1.6796,6.1984,7.791
5.228757,7.4601,-0.1882,8.6627,11.434
5.233197,3.9838,-1.1388,1.3129,4.346
5.237993,2.7041,1.2006,5.6335,6.363
5.245594,-0.361,-0.5013,-7.4075,7.433
5.250105,-2.086,1.1428,3.0563,3.873
5.254972,-3.6925,0.5767,2.2377,4.356
5.257962,-3.0093,-0.8495,2.5979,4.065
5.26223,-0.0694,-1.0994,3.3475,3.524
5.271186,0.4977,1.7739,-1.4314,2.333
5.275533,-0.6403,2.3729,-5.2326,5.781
5.279861,0.1963,-0.3537,-1.0462,1.122
5.283893,3.0746,-0.6812,-1.4937,3.485
5.288305,3.8785,-0.874,-3.7757,5.483
5.293748,2.0303,-1.4327,-3.0411,3.927
5.307323,-0.1847,-1.3931,-0.9159,1.677
5.307975,0.2472,1.6637,5.2337,5.497
5.309364,-0.6696,1.7022,4.0607,4.454
5.313209,-2.9894,0.2662,-1.9147,3.56
5.317276,-2.7451,1.042,4.9194,5.729
5.325748,0.3997,-1.4971,6.33,6.517
5.330304,2.4975,-2.4668,1.1292,3.687
5.334228,3.035,-0.245,1.8026,3.538
5.338696,-0.7305,1.3583,-3.3777,3.713
5.342273,-2.1121,1.5909,-3.9354,4.741
5.351507,-2.5231,-0.4606,-4.4074,5.099
5.355614,-2.6902,-0.6024,-9.0731,9.483
5.360203,0.3652,-0.7685,2.0038,2.177
5.364445,5.5576,1.377,7.3798,9.34
5.368691,2.6039,-0.1694,-0.2519,2.622
5.372557,2.0307,-1.122,4.1139,4.723
5.380646,-0.5014,-1.431,-11.6454,11.744
5.385541,-2.3234,0.9556,-0.5809,2.579
5.388977,-4.1701,1.1166,-0.7532,4.382
5.397411,-1.4283,0.157,5.2192,5.413
5.397939,2.7948,-0.5609,8.0789,8.567
5.405811,2.5033,0.4103,0.3715,2.564
5.410216,0.7374,0.9686,-1.0712,1.622
5.414297,-2.3731,1.4812,-4.9807,5.713
5.418404,-2.1142,0.0371,-1.971,2.891
5.422375,0.5252,-1.0798,-0.0854,1.204
5.431487,2.6649,-1.882,-0.9251,3.391
5.435467,4.4588,0.1755,0.661,4.511
5.439886,1.3209,3.4888,4.8884,6.149
5.443728,-1.1572,-0.6434,3.5341,3.774
5.447999,-2.311,-0.6604,-6.1176,6.573
5.45233,-3.3995,-0.4438,-1.2999,3.667
5.460215,-3.5955,-2.3373,-2.4245,4.926
5.464797,2.1608,0.1162,8.2475,8.527
5.469211,3.5095,0.0979,6.8996,7.742
5.473429,2.6596,1.8913,1.1624,3.464
5.477532,-0.6543,1.7894,-5.6545,5.967
5.486046,-2.2614,-0.4641,-5.8093,6.251
5.491247,-2.4116,-1.1587,-8.0531,8.486
5.500053,-0.6631,-1.8144,-1.3844,2.377
5.500566,2.6585,0.0974,3.5018,4.398
5.502281,3.2019,-0.8075,-0.5552,3.348
5.506538,1.2638,-0.629,0.3263,1.449
5.515975,-0.3363,0.5747,2.3687,2.461
5.519865,-2.3485,-0.0707,-4.6482,5.208
5.523936,-2.8236,1.6195,-0.3452,3.273
5.528933,-0.528,0.9124,2.8624,3.05
5.532116,1.4009,-0.963,1.2826,2.13
5.541282,3.9739,0.0751,2.1555,4.522
5.545857,0.1613,0.2736,-2.1169,2.141
5.549521,-1.6777,0.2351,0.7195,1.841
5.553531,0.0906,-0.5041,-0.7679,0.923
5.557863,1.1914,-0.369,-5.1386,5.288
5.566325,1.8906,0.6062,-3.0495,3.639
5.570401,0.2885,1.7293,-2.4039,2.975
5.575226,-0.3854,-0.6016,4.8585,4.911
5.578591,0.1969,-1.558,7.017,7.191
5.582449,-0.7958,0.7175,0.396,1.142
5.586813,-2.8588,2.1093,-2.252,4.206
5.5955,-3.4722,-0.7367,-1.8649,4.01
5.606238,-1.2957,-1.4763,-3.0428,3.622
5.606863,2.7091,0.0026,0.8241,2.832
5.608519,3.135,1.2472,0.8909,3.49
5.613001,1.6136,1.4968,0.5934,2.28
5.620636,-0.5938,-0.247,-5.2671,5.306
5.625089,-1.8265,-1.3027,-2.2848,3.202
5.629338,-1.9772,-0.9642,-0.5351,2.264
5.63354,-1.1398,1.5028,-0.3324,1.915
5.637738,1.3042,-1.6989,5.3088,5.725
5.646189,2.9334,0.8862,6.5066,7.192
5.650596,0.7361,0.7142,0.7894,1.294
5.654607,0.6701,-2.1709,0.7307,2.387
5.658689,-0.112,-0.2581,-4.6456,4.654
5.662639,0.2783,0.6998,-4.3933,4.457
5.667082,1.1294,0.4676,-5.5635,5.696
5.675932,3.0004,1.606,2.5698,4.264
5.680156,2.7143,-1.6588,1.5156,3.524
5.684229,1.3212,0.0813,0.8386,1.567
5.688812,-1.1438,1.0393,-0.288,1.572
5.695848,-2.9458,-0.599,-4.1379,5.115
5.712543,-2.6462,1.728,0.3871,3.184
5.713289,-3.0297,1.5796,-3.3658,4.796
5.713671,-2.1201,0.8675,0.4721,2.339
5.714,-1.5135,-1.0565,3.2807,3.764
5.717713,1.4387,-0.2408,5.497,5.687
5.726025,1.3649,2.5118,0.3709,2.883
5.731083,0.306,3.4138,-1.2024,3.632
5.734861,-2.7355,0.6954,-4.3503,5.186
5.738762,-0.1759,-1.6008,-0.6202,1.726
5.743155,3.2808,-0.8891,3.7977,5.097
5.747083,2.6192,1.9989,7.6646,8.343
5.755905,-0.6249,-0.5406,1.9349,2.104
