time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.403652,0.0018,0.0117,-0.5009,0.501
0.407319,0.0030,0.0187,-0.5114,0.512
0.411652,-0.0033,0.0235,-0.5497,0.550
0.420182,-0.0134,0.0499,-0.6258,0.628
0.424085,0.0008,0.0631,-0.6417,0.645
0.429116,0.0175,0.0589,-0.6539,0.657
0.432574,0.0238,0.0716,-0.6364,0.641
0.437747,0.0134,0.0661,-0.6130,0.617
0.445647,0.0038,0.0561,-0.5731,0.576
0.449478,-0.0189,0.0416,-0.4950,0.497
0.453479,-0.0104,0.0294,-0.4459,0.447
0.457783,-0.0252,0.0097,-0.4090,0.410
0.462109,-0.0125,0.0074,-0.3660,0.366
0.465601,0.0168,-0.0039,-0.3070,0.308
0.474471,0.0125,-0.0182,-0.2563,0.257
0.481893,0.0008,-0.0168,-0.1896,0.190
0.483056,-0.0059,-0.0259,-0.1205,0.123
0.494429,-0.0077,-0.0364,-0.0651,0.075
0.494863,-0.0189,-0.0403,-0.0105,0.046
0.500096,-0.0176,-0.0507,0.0662,0.085
0.504024,-0.0035,-0.0313,0.1362,0.140
0.508496,-0.0122,-0.0435,0.1822,0.188
0.512320,-0.0217,-0.0500,0.2207,0.227
0.516911,-0.0323,-0.0581,0.2630,0.271
0.521066,-0.0449,-0.0611,0.3022,0.312
0.529526,-0.0290,-0.0732,0.3390,0.348
0.533771,-0.0311,-0.0821,0.3468,0.358
0.537777,-0.0273,-0.0843,0.3598,0.371
0.541632,-0.0203,-0.0859,0.3730,0.383
0.546026,-0.0246,-0.0918,0.3723,0.384
0.554643,-0.0314,-0.0885,0.3681,0.380
0.559006,-0.0402,-0.0888,0.3497,0.363
0.563258,-0.0390,-0.0882,0.3366,0.350
0.567712,-0.0524,0.0616,0.3314,0.341
0.572507,-0.1767,0.0046,0.4829,0.514
0.580033,0.0991,0.0656,1.0873,1.094
0.584229,0.4132,-0.0431,1.5429,1.598
0.591096,-0.2319,0.0810,1.6066,1.625
0.592580,-1.3575,0.0821,0.5738,1.476
0.605775,-1.4420,0.7406,1.3148,2.087
0.606422,-2.0840,0.4525,0.5039,2.191
0.609583,-2.5929,0.1788,-2.1861,3.396
0.613894,-2.5762,0.9036,-1.3398,3.041
0.617844,-2.4455,0.4945,-0.3800,2.524
0.621585,-1.9816,-0.5903,0.6160,2.157
0.625847,-0.8372,-2.0401,2.3489,3.222
0.634728,1.7228,-1.2440,3.6665,4.238
0.639253,-0.6464,-0.0830,0.5497,0.853
0.643460,-2.4471,0.1796,-1.4321,2.841
0.647380,-2.4072,-1.3331,-0.6314,2.823
0.651734,-2.0198,-1.4806,0.2483,2.517
0.660023,-1.1854,-0.8250,-0.1765,1.455
0.664517,-0.0012,0.3199,1.3761,1.413
0.668554,-1.5311,0.0685,1.0718,1.870
0.672832,-2.0531,-0.1671,1.5169,2.558
0.677113,-2.6643,0.0927,1.0178,2.854
0.681597,-2.8479,-0.2641,0.9629,3.018
0.692198,-1.9224,0.4381,1.1551,2.285
0.693929,-2.2013,0.6388,0.1788,2.299
0.697961,-1.4261,0.0770,2.0270,2.480
0.701730,-0.3090,-0.0113,1.7678,1.795
0.705925,-1.4864,0.5339,0.4126,1.632
0.715073,-2.4536,0.6462,0.8135,2.665
0.719253,-1.7161,-1.0949,1.9473,2.817
0.723482,-1.0077,-0.0857,1.6831,1.964
0.727687,-1.5296,0.5660,0.1797,1.641
0.731944,-1.7544,0.8279,1.3322,2.353
0.736105,-2.3832,0.9861,1.2595,2.870
0.744733,-2.2565,0.9268,1.3628,2.794
0.748934,-1.6446,1.4119,1.4415,2.603
0.753287,0.0537,-0.3474,2.6239,2.647
0.757322,3.5727,-0.9960,3.1875,4.890
0.761303,0.6151,-0.9934,-0.1221,1.175
0.770327,-1.9410,2.0469,-1.5777,3.232
0.774295,-1.2431,-0.2702,2.0092,2.378
0.778073,-0.6516,-0.9747,0.1843,1.187
0.784946,-0.2038,-1.6140,0.9546,1.886
0.787140,-0.2100,-1.9831,1.8542,2.723
0.795111,-1.5097,-1.0341,-1.4045,2.307
0.799524,-0.0419,-1.2116,-0.6348,1.369
0.805205,-0.4539,-1.2950,-0.3319,1.412
0.807679,-0.2168,-1.4547,-0.9376,1.744
0.811993,1.8877,-2.3711,1.1012,3.225
0.816140,0.4488,-0.2791,0.3290,0.623
0.824462,-2.4585,-0.0534,-2.0891,3.227
0.829351,-0.3542,-0.2020,3.6078,3.631
0.833582,1.9605,-1.0497,4.1907,4.744
0.837119,1.4032,-2.8492,2.1743,3.849
0.841546,1.3976,-3.2857,2.0679,4.126
0.849733,1.0332,-1.9963,0.1759,2.255
0.853968,-0.6484,-0.7500,-0.4744,1.099
0.858174,-1.2571,0.4598,-1.0297,1.689
0.861955,0.1107,2.0514,-0.9733,2.273
0.866542,-1.0602,2.0762,-2.1694,3.184
0.875472,-1.6589,1.7871,-1.6870,2.965
0.883004,3.6704,2.1135,6.1783,7.491
0.883793,0.2704,0.2893,-1.2852,1.345
0.895045,0.9760,0.5987,-0.9141,1.465
0.895451,-3.0863,-0.3331,-2.5753,4.033
0.897435,-3.3153,0.1802,0.0165,3.320
0.905037,-2.6019,0.7886,4.1668,4.975
0.909049,-2.4821,-1.4535,1.4345,3.214
0.913791,-0.7852,-1.2844,1.1105,1.871
0.917495,-1.0950,-0.5676,1.7589,2.148
0.921985,-2.1176,1.1523,1.4541,2.815
0.931977,-0.8993,2.0615,2.8078,3.598
0.934312,-1.2150,1.6744,1.2168,2.400
0.939555,-4.1692,1.0932,-4.0214,5.895
0.942316,-4.2791,-0.0843,-3.6302,5.612
0.946831,-4.2077,-1.3421,-3.3717,5.556
0.950762,-1.6766,0.7700,-0.1911,1.855
0.959551,-2.6303,1.3994,-3.6759,4.732
0.964055,-1.6672,0.8136,-2.6340,3.222
0.968327,-0.4721,-0.7264,-1.8445,2.038
0.972748,-1.2152,-1.3264,-3.6552,4.074
0.976394,2.9484,-0.1278,3.8317,4.836
0.984539,2.5018,0.0837,4.7799,5.396
0.990298,0.5852,-0.2459,-1.7948,1.904
0.993585,1.3245,-0.8021,2.6211,3.044
0.997422,0.5495,-1.0009,1.4212,1.823
1.001460,0.7889,1.7249,-1.4555,2.391
1.010042,0.1740,0.5702,-0.3274,0.680
1.014431,-0.8218,0.1512,-2.7575,2.881
1.019257,-1.1739,0.1873,-2.7429,2.989
1.023575,0.1956,0.2998,1.3346,1.382
1.026748,0.6857,1.4200,3.4805,3.821
1.031278,0.5914,2.1222,3.3988,4.050
1.039353,2.0680,2.6046,3.6684,4.952
1.044367,0.6068,2.0032,1.1503,2.388
1.047975,0.7474,-0.5819,2.1293,2.330
1.052285,0.1873,-1.9059,2.5873,3.219
1.056358,-0.3128,-2.0149,0.9380,2.244
1.064747,-1.8461,-0.7739,-1.2531,2.362
1.069271,-0.5950,-1.2321,3.0600,3.352
1.073591,0.8167,-2.4696,3.8061,4.610
1.078603,-0.8953,-1.1512,-1.1199,1.839
1.084237,-1.6325,0.4007,-3.6081,3.980
1.093409,3.7295,-0.5650,3.8731,5.406
1.094539,1.1205,-0.8845,-0.1546,1.436
1.098658,-1.3426,0.4880,-7.4376,7.573
1.102356,-1.7379,0.9302,-4.8807,5.264
1.106456,-1.0509,0.1809,-0.0035,1.066
1.111290,0.5672,-1.6629,3.2447,3.690
1.119814,1.4545,-0.8950,6.2170,6.447
1.124092,-0.3747,1.1001,4.5480,4.694
1.128232,1.3182,0.0885,4.6013,4.787
1.132569,1.0533,-0.7887,3.9499,4.163
1.136387,-1.9366,-0.4583,-3.2810,3.837
1.144914,-3.5681,-0.3483,-5.2228,6.335
1.149144,-4.3785,0.2101,-3.2039,5.430
1.153412,-4.9050,0.2014,-1.4144,5.109
1.157564,-2.0034,-0.9474,3.7189,4.329
1.161925,-0.8081,-1.4010,0.8648,1.834
1.166326,-0.5765,0.2342,-1.8336,1.936
1.174706,-1.5607,0.4966,-2.4849,2.976
1.178711,-0.9870,-0.0744,0.4768,1.099
1.183382,-0.8887,-0.5496,0.6783,1.246
1.189473,-2.2543,-1.0029,-1.5060,2.891
1.195096,-0.6694,-0.5375,-0.6439,1.073
1.200010,0.8728,-0.1402,1.7853,1.992
1.204232,1.3111,2.3704,3.1874,4.183
1.208245,2.6496,2.5185,2.5521,4.458
1.212693,1.7447,2.2021,0.5564,2.864
1.216609,-1.1326,1.4078,-2.1619,2.818
1.225214,-2.3312,0.6443,-4.8062,5.380
1.229265,-3.8976,0.3454,-7.0926,8.100
1.233369,-5.1100,0.0119,-5.3191,7.376
1.237673,-2.6714,-1.8354,0.4088,3.267
1.242014,6.2430,-2.5167,8.8619,11.128
1.246183,2.5505,-1.1933,5.2897,5.992
1.254749,0.7385,-0.7039,-3.7639,3.900
1.259078,4.2459,1.1328,-5.5659,7.092
1.262722,3.2282,1.9065,-4.2727,5.684
1.267089,0.6798,0.3464,-2.4856,2.600
1.271576,-0.7444,-0.5673,1.4726,1.745
1.279993,-1.9945,-0.1815,1.1866,2.328
1.284688,-2.7515,0.1420,-0.9089,2.901
1.288579,-3.6398,1.6111,-0.8840,4.077
1.297813,-3.9589,1.9131,-0.8548,4.479
1.298305,-1.3097,0.5036,2.1556,2.572
1.304958,-0.6318,-0.5742,2.4673,2.611
1.309457,2.4550,-2.7549,4.9753,6.194
1.313382,0.9654,-1.5044,1.9494,2.645
1.318074,-1.9813,0.7123,-2.4218,3.209
1.322139,-2.1859,-0.3382,0.0476,2.212
1.326319,-1.3736,-1.1219,6.2056,6.454
1.335252,-1.8310,-2.1103,1.3929,3.122
1.338778,-0.9582,-2.1374,-0.0013,2.342
1.342859,-2.0189,0.8342,-7.2113,7.535
1.347049,1.3281,2.9995,-1.6754,3.683
1.352351,0.2148,3.9418,2.0493,4.448
1.360395,1.4411,-0.0262,5.3075,5.500
1.364621,1.7100,-2.8312,7.0410,7.779
1.369363,-2.0326,-1.8538,2.1128,3.469
1.376609,-0.7169,-2.8631,5.1937,5.974
1.377363,6.6892,-1.9393,9.8818,12.089
1.383263,5.9186,-1.4699,3.8074,7.189
1.389523,0.5880,-0.2396,-6.6660,6.696
1.393508,-0.0627,0.5848,-5.6088,5.640
1.398398,-0.9490,0.7449,-4.4552,4.616
1.402753,-2.2400,1.4695,-6.6726,7.190
1.407064,-2.6203,2.2603,-4.8683,5.973
1.415119,2.2682,-0.0136,4.6187,5.146
1.418977,-0.0155,-1.8854,-0.2413,1.901
1.423444,-2.2064,-1.4135,-2.6850,3.752
1.427038,-2.1962,-0.6613,-4.5540,5.099
1.431996,-0.4719,-0.1823,0.5990,0.784
1.440452,-3.1802,0.6184,-2.9630,4.390
1.444303,-2.5144,-0.1947,-0.6837,2.613
1.448487,-4.3705,0.3301,-6.3308,7.700
1.452859,-3.9511,-0.2024,0.1006,3.958
1.457123,-3.2195,-2.0571,5.0328,6.319
1.461092,-1.1337,-3.2309,7.1819,7.956
1.469680,3.2140,-0.1139,10.3454,10.834
1.477800,4.6074,2.2846,2.6926,5.805
1.478566,2.5373,2.4809,-6.6460,7.534
1.492145,1.1841,2.6169,-6.4722,7.081
1.493207,-1.8064,1.8688,-6.8679,7.343
1.495086,-3.8012,1.0214,-2.5703,4.701
1.498996,-1.5826,-0.9635,6.4762,6.736
1.502928,-2.3936,-0.1051,-0.9364,2.572
1.507483,0.5638,0.5834,-2.3509,2.487
1.511811,1.0920,1.1309,-3.1179,3.492
1.520324,1.4482,0.2218,-0.6392,1.598
1.524338,0.0224,-0.5579,-3.1493,3.198
1.528894,-1.1001,-0.0367,-4.1072,4.252
1.533769,0.0760,0.3460,4.5596,4.573
1.537020,5.6184,-2.5055,14.1294,15.411
1.541029,4.8706,-3.1299,9.0351,10.731
1.549943,2.0551,-2.1063,-3.1811,4.334
1.554246,0.8778,0.0881,-6.2212,6.283
1.559342,-1.2097,0.8636,-8.3109,8.443
1.562537,-3.1977,1.3655,-6.7972,7.635
1.566628,-4.2786,1.3547,-2.1858,4.992
1.575386,-2.9665,-0.6151,2.5979,3.991
1.579101,-1.3549,-1.3172,2.3763,3.036
1.583259,12.0518,-2.7389,21.1661,24.510
1.587061,6.1868,-3.0665,9.1169,11.437
1.592412,2.0110,-0.3255,-2.0740,2.907
1.596127,1.9509,1.6013,-4.9545,5.560
1.604689,1.1499,2.3799,-3.2243,4.169
1.609060,-0.3436,0.1143,-6.0580,6.069
1.613022,-2.0765,-0.7945,-7.2790,7.611
1.617223,-4.1041,0.4685,-7.4865,8.551
1.621268,-4.3075,1.2833,0.5033,4.523
1.629718,-3.1706,1.6399,13.7782,14.233
1.634479,-7.2153,1.2138,3.1385,7.961
1.638269,-5.2217,-1.5003,3.4194,6.419
1.643226,0.2323,-1.4672,7.8569,7.996
1.646558,0.5896,-0.7454,2.2237,2.418
1.655027,1.6280,-0.4467,-3.9294,4.277
1.659815,4.6763,0.9315,-1.5754,5.022
1.663071,6.2491,-1.6635,-0.1404,6.468
1.667380,-2.0408,-0.6631,-8.7817,9.040
1.675069,-4.8854,0.5227,-8.6269,9.928
1.676480,3.5250,-3.0519,2.4587,5.271
1.685895,5.3458,-0.0802,0.7972,5.406
1.692569,1.6340,1.6691,-0.2909,2.354
1.698166,-0.4507,-0.1098,2.1080,2.158
1.698810,-1.7933,-0.7665,-4.8500,5.227
1.701703,-1.2001,-2.1118,-6.2382,6.694
1.711860,-0.2219,-0.3166,-3.0016,3.026
1.714091,-0.1497,3.0109,-0.0973,3.016
1.718469,-0.9673,3.2791,-3.4919,4.887
1.722810,-2.0796,3.4106,-5.1945,6.553
1.726774,-0.5676,-0.3540,9.8712,9.894
1.731268,-0.4899,-0.9688,3.6160,3.775
1.739650,1.9384,1.2084,7.3329,7.680
1.743381,-0.7195,3.3834,1.5549,3.793
1.747534,-1.1732,1.1597,-0.8825,1.871
1.751990,1.3540,-0.9316,4.1112,4.428
1.756098,0.7180,-0.8003,2.5931,2.807
1.764427,-2.0956,0.0817,-6.5833,6.909
1.769191,-2.7914,0.6050,-8.5534,9.018
1.773131,-0.6829,0.8440,-1.0894,1.538
1.782012,4.6613,0.5367,4.4012,6.433
1.782529,5.6147,0.7092,-2.6260,6.239
1.790377,1.3137,-1.8857,-1.4020,2.692
1.797392,-0.6968,-1.9673,13.0401,13.206
1.798373,-2.2899,-1.7377,-1.2047,3.117
1.802683,-0.0100,-0.3348,-4.7440,4.756
1.806602,0.9277,1.0884,4.7031,4.916
1.811025,-2.1962,-0.1834,-2.1927,3.109
1.819354,-3.6597,1.1182,1.3265,4.050
1.823245,-0.6199,-1.5458,14.8550,14.948
1.827855,2.1276,-2.1991,8.0084,8.573
1.831883,-0.5201,0.7238,1.3715,1.636
1.836557,-3.2668,1.0135,-5.0101,6.066
1.844751,-5.0348,0.6175,-8.0532,9.518
1.849563,-5.4640,0.9221,-5.1162,7.542
1.853465,-6.0749,0.5236,-2.3181,6.523
1.858306,-6.4725,0.1375,-2.2120,6.841
1.862406,-5.9944,-1.1874,-1.9461,6.413
1.870313,1.4657,-1.9916,2.4431,3.476
1.874726,10.9280,1.3736,6.8428,12.967
1.878616,7.6441,1.0681,5.9745,9.761
1.884318,0.8136,0.5952,0.9558,1.389
1.888440,2.5883,1.1522,-5.5622,6.242
1.892312,3.5766,1.9154,0.6019,4.102
1.900258,-0.2123,-0.9408,-2.9386,3.093
1.903391,-0.5107,-2.9646,-1.7594,3.485
1.909086,-0.3416,-2.4664,-4.3657,5.026
1.912103,1.1357,-1.1890,2.9114,3.344
1.917385,-1.0205,0.2446,-2.6918,2.889
1.925407,-2.0774,-1.7767,-5.7942,6.407
1.929301,2.7349,-4.3809,6.0548,7.958
1.934248,1.0724,-0.5796,-3.1240,3.353
1.937549,0.4032,1.2067,-6.3162,6.443
1.942759,3.2249,2.2258,-1.0008,4.044
1.945863,0.3024,-0.2449,-4.1492,4.167
1.954151,0.0891,-2.0486,-0.5865,2.133
1.958623,1.4396,1.3250,-0.3447,1.987
1.962941,-0.9057,0.3527,1.0025,1.396
1.967650,1.4096,-1.4853,8.7134,8.951
1.971607,6.1767,-3.4894,11.7052,13.687
1.979727,1.2764,-0.9750,-1.9519,2.528
1.987344,-1.9035,0.4773,-7.9202,8.160
1.987968,-3.7445,0.1260,-10.2395,10.903
1.999005,-3.0928,0.8100,-6.3843,7.140
1.999361,3.6936,4.0552,6.4037,8.432
2.004989,-0.0513,0.0475,8.7817,8.782
2.008989,-1.0278,-2.0148,0.8700,2.423
2.013542,1.6713,-2.1888,4.0951,4.935
2.017488,-1.4198,0.5507,-1.3054,2.006
2.021785,-3.1996,1.6941,-4.0175,5.408
2.025903,-3.7363,1.9951,-2.9161,5.142
2.034464,-3.8425,1.4259,1.3694,4.321
2.038953,-6.2679,-0.1880,-3.9543,7.413
2.043276,-5.3732,-1.2520,-1.8620,5.823
2.047171,-2.7230,-1.8531,4.8904,5.896
2.051608,-2.5816,-0.8055,8.4878,8.908
2.059553,5.1847,-1.6619,16.5555,17.428
2.063655,6.5521,-1.1677,4.6701,8.130
2.068044,2.2143,-0.9158,-7.8583,8.216
2.072507,0.9669,-0.4683,-10.8134,10.867
2.077268,4.1533,2.0907,-4.8824,6.742
2.087018,8.8767,4.4591,-0.8259,9.968
2.089446,3.7335,3.0126,-4.5508,6.612
2.097580,0.1014,0.1927,-4.4901,4.495
2.098228,-1.3590,-0.7071,-0.6574,1.667
2.101666,-1.7569,-2.0632,2.5906,3.749
2.106274,-2.8588,0.3465,-0.3289,2.898
2.114509,-2.2931,2.0995,1.8458,3.616
2.118850,-0.9884,-0.8116,-2.9097,3.178
2.122821,1.5710,-0.4079,5.0262,5.282
2.127281,-0.4893,1.9738,1.0632,2.295
2.131499,-1.5146,2.2878,0.5846,2.805
2.139472,-2.9471,1.9770,3.0518,4.681
2.143632,-3.6054,-0.2606,-3.9572,5.360
2.147799,-3.6879,-1.1426,-5.3441,6.593
2.152276,-4.4211,-0.8615,-6.2658,7.717
2.156670,-3.3951,0.1672,-1.8234,3.857
2.161017,1.7441,2.2140,3.9694,4.868
2.169999,8.8966,-1.0627,5.3205,10.420
2.173723,13.5662,1.4185,7.8148,15.720
2.177729,1.3763,2.1687,5.8326,6.373
2.181539,-2.1299,2.3779,-1.6766,3.606
2.186616,-2.8519,0.2656,-3.9692,4.895
2.194552,-2.9738,-0.8338,-2.2140,3.800
2.198824,-2.9529,-0.8115,-7.6773,8.266
2.203002,-3.3868,-0.6845,-7.9103,8.632
2.207524,-4.0427,0.1144,-7.0952,8.167
2.211597,-4.5353,1.2332,-5.5332,7.260
2.219847,-4.6134,1.7238,-3.0304,5.783
2.224458,6.3870,0.0317,25.1274,25.926
2.227970,2.0120,-1.8746,13.5762,13.852
2.232393,-0.8582,-1.8796,0.1279,2.070
2.236824,0.2935,-0.3479,-2.7495,2.787
2.242766,3.6100,-1.1936,-1.1572,3.974
2.249290,10.9099,-1.7369,4.8412,12.062
2.253845,2.6595,-0.0385,-4.8476,5.529
2.259427,-0.6304,-0.6661,-6.2015,6.269
2.261517,-1.2262,-0.7739,-7.0299,7.178
2.266252,-0.2274,0.1408,0.1366,0.300
2.274795,-2.3357,4.0427,8.4855,9.685
2.278927,1.1731,3.4559,4.1551,5.530
2.283180,5.1383,2.8168,1.0056,5.945
2.287432,1.7001,-1.0131,0.9540,2.197
2.291479,-0.0039,-2.8917,1.9136,3.468
2.300014,-1.0314,-3.1131,-0.2273,3.287
2.303764,-2.7902,-2.3121,-3.9892,5.389
2.308028,-3.6724,-2.3201,-6.1910,7.563
2.312582,-3.7154,-2.0768,-4.6345,6.293
2.317048,-3.2793,-1.7252,0.1997,3.711
2.321286,-2.1873,0.2822,2.4093,3.266
2.329522,-2.7974,2.2662,7.8487,8.635
2.334429,1.4212,1.7619,-0.1782,2.271
2.337864,18.2868,-0.7809,19.2965,26.596
2.341895,4.5483,-1.6375,3.8953,6.208
2.346228,0.6070,-0.5315,-12.5241,12.550
2.354579,-1.7424,-0.5694,-10.0643,10.230
2.359230,-4.5313,0.8440,-6.9166,8.312
2.363437,-5.9886,-0.3989,-10.0587,11.713
2.368223,-3.3986,0.5539,2.3919,4.193
2.371723,0.0117,2.2921,14.3948,14.576
2.376499,-2.5463,-1.0867,-0.3851,2.795
2.384349,-0.5321,-1.6565,-6.7347,6.956
2.388113,-1.7159,-0.0510,-0.0193,1.717
2.392774,0.4783,1.4741,3.2485,3.599
2.400000,4.1062,0.5119,6.9738,8.109
2.403261,1.7663,-1.6687,2.1730,3.260
2.409469,0.9296,-1.2546,-2.0935,2.612
2.413684,-1.2444,-0.8642,-6.4387,6.615
2.418096,-2.3558,0.6091,-8.3853,8.731
2.422295,-2.1333,1.9077,-3.3270,4.389
2.426232,7.4478,2.5244,6.3467,10.106
2.435499,5.3080,3.0581,12.3142,13.754
2.439129,2.6341,1.1449,5.8560,6.522
2.443469,1.1857,1.3245,-4.9335,5.244
2.447516,0.0869,-0.0315,-6.8339,6.835
2.451735,-1.6493,-1.0550,-11.4617,11.628
2.455922,-3.7644,-0.9424,-9.9521,10.682
2.464209,-5.6005,-0.8311,-7.0688,9.057
2.468359,-5.1419,-0.4545,4.3158,6.728
2.472787,-6.5443,1.6640,4.5951,8.168
2.477079,-5.2286,2.5952,7.3778,9.408
2.481507,-2.6628,1.9824,2.6756,4.264
2.489659,0.8121,2.0151,0.5953,2.253
2.494020,3.5276,0.5193,-1.6534,3.930
2.498428,1.0992,0.0829,-4.3918,4.528
2.502076,4.8867,-1.5382,4.1602,6.599
2.506616,13.5375,-4.2093,15.0970,20.710
2.515549,5.6375,-3.5894,1.5796,6.867
2.519566,0.0991,-0.2690,-8.2042,8.209
2.523529,-1.2932,-0.6061,-9.8075,9.911
2.527692,-2.6001,-0.9045,-8.8632,9.281
2.532938,-3.8750,-0.0980,-7.5204,8.461
2.536094,-4.7985,1.4174,-1.5083,5.226
2.544384,-3.9023,3.1921,6.1132,7.924
2.549905,-0.3688,2.2625,7.8464,8.174
2.553112,11.6080,-0.2861,20.1863,23.288
2.557360,5.8942,-1.0363,7.7716,9.809
2.561346,-1.2146,0.4114,-5.9300,6.067
2.569889,-3.0478,1.1461,-7.8779,8.524
2.574227,-4.1618,1.4756,-8.2242,9.335
2.578230,-4.2530,0.6795,-13.6940,14.355
2.582170,-1.2569,-0.2845,-2.5443,2.852
2.586813,3.0544,-1.4892,11.8966,12.372
2.590700,3.0298,-2.5396,8.3236,9.215
2.599343,1.8885,-2.7048,4.1583,5.308
2.603784,1.0385,-1.5602,6.1208,6.401
2.608053,4.4565,1.4879,0.6380,4.741
2.611808,6.4874,1.2455,1.5294,6.781
2.616254,1.5676,-0.1348,-7.6632,7.823
2.624768,-1.9465,-0.6839,-9.3730,9.597
2.628490,-4.2282,0.4666,-8.3881,9.405
2.633052,-4.7074,0.9754,0.9600,4.902
2.637377,-2.1048,2.0038,9.2627,9.708
2.641616,2.6057,-1.3033,11.2603,11.631
2.649768,-0.3148,-1.5814,0.3697,1.654
2.654024,0.4273,0.7363,-6.8007,6.854
2.658145,3.9234,1.8229,-7.7762,8.899
2.662162,-0.1667,0.9364,-9.5144,9.562
2.666850,-1.4377,0.9563,-4.9104,5.205
2.670852,-4.6952,1.1184,-4.5513,6.634
2.679485,-3.3843,-1.0049,3.4399,4.929
2.683747,-3.9436,-0.8846,-6.1173,7.332
2.688087,0.8158,1.5022,-1.3555,2.182
2.692005,0.6912,3.0093,4.3201,5.310
2.696200,-1.9808,0.2244,9.2468,9.459
2.704336,-0.5602,-1.1424,-1.1600,1.722
