time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.625255,-2.9819,-0.5667,-5.0456,5.888
2.6296,-0.5118,-1.5872,-6.8884,7.087
2.637975,1.6381,-0.7449,-2.5157,3.093
2.642376,3.0603,0.9121,1.4256,3.497
2.646864,2.4946,3.1182,4.5701,6.069
2.650627,1.7179,0.346,2.6763,3.199
2.654843,2.7298,-3.2271,5.8087,7.184
2.663262,5.2221,-2.7818,4.5412,7.459
2.667727,5.8791,-0.8396,0.8571,6
2.671646,2.8934,-1.6071,-2.0971,3.918
2.676095,1.5266,-2.8665,-6.1527,6.957
2.679962,0.3324,-2.5445,-5.7931,6.336
2.68442,-1.6695,-2.1703,-4.1612,4.981
2.692647,-3.642,-0.9891,-3.8743,5.409
2.699643,-3.5916,-0.9009,-2.5358,4.488
2.702992,-1.2335,-1.4669,-3.5235,4.011
2.711125,-0.8499,0.4746,-7.308,7.373
2.711538,-1.538,2.1494,-8.4069,8.813
2.718112,-2.1798,6.7111,3.7534,7.992
2.722869,0.6674,3.2997,5.9461,6.833
2.725973,2.5156,1.6652,2.5267,3.935
2.731471,5.1526,0.9645,2.6275,5.864
2.734819,9.1693,-0.2086,9.4101,13.14
2.743342,10.1977,0.7273,1.7764,10.377
2.747731,2.7475,6.0975,29.5251,30.273
2.752099,0.9426,-0.7296,15.0071,15.054
2.756433,1.0869,-0.5331,-3.7254,3.917
2.760462,-0.1841,-1.8989,-1.2808,2.298
2.764664,-2.255,-1.5361,-5.0165,5.711
2.772368,-5.2082,-0.7055,-9.6331,10.974
2.777082,-6.5057,-1.0159,-7.6286,10.077
2.781562,-6.6096,-1.3846,-7.8138,10.328
2.785473,-5.9663,-0.837,-8.7697,10.64
2.789878,-4.6312,-0.3678,-8.2849,9.499
2.800069,-2.4203,0.3176,-5.6235,6.13
2.802599,-0.8433,0.9387,-6.7773,6.894
2.812754,1.5558,1.7944,0.7263,2.484
2.813287,3.7459,0.0039,5.1667,6.382
2.814956,3.2024,-0.2679,5.1307,6.054
2.823323,1.284,0.7966,-1.8109,2.358
2.827838,2.7779,2.6074,1.8425,4.232
2.831941,2.5646,1.5603,9.1482,9.628
2.835981,0.7254,-0.0771,-0.8737,1.138
2.840142,0.0026,-0.7483,-5.4948,5.545
2.844362,-0.6376,-0.9097,-7.1623,7.248
2.852528,-1.1468,-0.0397,-4.0159,4.177
2.8571,0.7939,1.1509,-0.142,1.405
2.861253,0.1021,0.9974,-4.1577,4.277
2.86588,-0.9223,0.9941,-3.4344,3.692
2.870164,-2.0751,-0.8391,1.7856,2.863
2.878427,-0.4203,-2.0585,13.374,13.538
2.882492,2.6621,-1.3854,11.9204,12.292
2.886367,2.7035,-1.5074,1.9481,3.657
2.890961,0.1183,-0.466,6.1449,6.164
2.895101,-1.1887,1.4744,8.6727,8.877
2.90144,0.1525,1.9782,5.5848,5.927
2.910865,-1.0218,-0.8855,0.2748,1.38
2.911723,-1.0482,-1.2699,-1.9839,2.578
2.916346,-0.6699,-0.2524,-0.5253,0.888
2.919984,-1.1593,0.8708,-3.1461,3.464
2.92416,-3.2169,-0.6182,-6.401,7.191
2.932614,-2.6007,0.6208,-3.0965,4.091
2.937081,-0.4738,0.7081,-1.7151,1.915
2.941386,-1.3557,0.034,-7.276,7.401
2.945829,-2.4585,-0.6931,-6.185,6.692
2.949988,-1.3326,-0.1142,0.9992,1.67
2.958439,0.2892,0.4264,3.7557,3.791
2.962517,2.2049,-0.9992,7.8781,8.242
2.966459,1.6836,-0.2089,-3.8077,4.169
2.971241,-0.2104,1.6613,-4.6115,4.906
2.975221,-1.8451,2.4034,-2.7498,4.092
2.980202,-3.2691,2.1935,-4.494,5.974
2.988021,-3.2085,0.2807,-6.8364,7.557
2.992314,2.8717,-2.8466,3.2358,5.179
2.998794,5.9755,-1.046,-4.3898,7.488
3.003549,4.9202,1.1122,-4.7722,6.944
3.004529,0.6902,1.4845,-4.6404,4.921
