time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.618819,0.0059,0.0179,-0.0347,0.039
0.622696,0.0050,0.0133,-0.0288,0.032
0.627311,0.0028,0.0135,-0.0194,0.024
0.631658,0.0030,0.0033,-0.0076,0.009
0.635571,0.0079,-0.0082,0.0157,0.019
0.644024,-0.0074,-0.0177,0.0317,0.037
0.648703,-0.0082,-0.0085,0.0486,0.050
0.652769,-0.0010,-0.0070,0.0607,0.061
0.656232,0.0056,-0.0014,0.0409,0.041
0.660540,0.0057,0.0039,0.0245,0.025
0.668836,0.0139,-0.0032,0.0131,0.019
0.672942,0.0060,0.0137,0.0017,0.015
0.677902,0.0084,0.0064,-0.0117,0.016
0.681706,0.0010,0.0155,-0.0242,0.029
0.686582,-0.0018,0.0153,-0.0270,0.031
0.689923,0.0039,0.0098,-0.0304,0.032
0.698095,0.0104,0.0045,-0.0024,0.012
0.703172,0.0104,-0.0047,-0.0018,0.012
0.707332,0.0086,-0.0093,0.0220,0.025
0.712011,0.0080,-0.0081,0.0295,0.032
0.715390,-0.0002,-0.0025,0.0290,0.029
0.724338,0.0045,-0.0038,0.0305,0.031
0.729813,-0.0036,0.0008,0.0289,0.029
0.732023,-0.0006,0.0032,0.0128,0.013
0.737077,-0.0018,0.0054,0.0094,0.011
0.741168,0.0009,0.0063,-0.0044,0.008
0.749271,0.0010,0.0053,-0.0037,0.007
0.753324,0.0011,0.0089,-0.0078,0.012
0.758751,0.0047,-0.0015,-0.0180,0.019
0.761815,0.0010,-0.0033,-0.0141,0.015
0.765707,0.0065,-0.0003,0.0003,0.007
0.770730,0.0031,-0.0002,0.0095,0.010
0.778499,0.0054,-0.0091,0.0116,0.016
0.783009,-0.0033,-0.0040,0.0068,0.009
0.787444,0.0009,0.0002,0.0099,0.010
0.791306,0.0057,0.0003,0.0186,0.019
0.795736,0.0036,-0.0098,0.0174,0.020
0.804081,0.0007,0.0027,0.0158,0.016
0.808132,0.0045,0.0000,-0.0033,0.006
0.812739,-0.0075,-0.0013,-0.0045,0.009
0.816525,-0.0039,-0.0048,0.0026,0.007
0.820755,-0.0099,0.0042,0.0068,0.013
0.825877,-0.0055,0.0055,0.0054,0.009
0.833210,0.0011,-0.0049,-0.0080,0.009
0.837371,0.0010,0.0058,-0.0109,0.012
0.841506,0.0010,-0.0059,0.0022,0.006
0.845658,-0.0044,0.0003,0.0058,0.007
0.849842,-0.0049,0.0039,0.0157,0.017
0.858328,-0.0081,-0.0037,0.0071,0.011
0.862568,-0.0079,-0.0084,0.0156,0.019
0.866871,0.0007,-0.0071,0.0154,0.017
0.870996,0.0106,-0.0067,0.0107,0.016
0.875385,0.0041,0.0037,-0.0007,0.006
0.883627,-0.0072,0.0093,0.0045,0.013
0.887711,-0.0029,0.0053,-0.0085,0.010
0.891635,0.0105,0.0076,-0.0085,0.016
0.896484,0.0125,0.0044,-0.0044,0.014
0.900686,0.0094,0.0070,-0.0046,0.013
0.905139,0.0056,-0.0099,0.0068,0.013
0.913314,0.0008,0.0004,0.0153,0.015
0.917514,0.0047,-0.0009,0.0200,0.021
0.921948,-0.0009,-0.0071,0.0165,0.018
0.925717,0.0037,-0.0039,0.0128,0.014
0.929787,0.0068,-0.0038,0.0011,0.008
0.938045,0.0055,0.0004,0.0046,0.007
0.942822,0.0055,0.0051,0.0020,0.008
0.946897,0.0041,0.0020,0.0122,0.013
0.951269,0.0052,0.0053,0.0030,0.008
0.955534,0.0071,0.0052,0.0005,0.009
0.964958,-0.0065,0.0011,0.0125,0.014
0.967894,0.0056,0.0096,0.0099,0.015
0.971823,0.0066,-0.0008,0.0099,0.012
0.976473,0.0065,-0.0026,0.0136,0.015
0.980826,-0.0047,0.0002,0.0025,0.005
0.984937,-0.0013,-0.0034,0.0017,0.004
0.993486,-0.0037,0.0002,-0.0133,0.014
0.997861,0.0090,0.0019,0.0091,0.013
1.001858,0.0009,0.0055,0.0066,0.009
1.006071,-0.0016,0.0009,0.0122,0.012
1.010094,-0.0006,-0.0012,0.0210,0.021
1.018347,0.0008,0.0087,0.0067,0.011
1.022725,0.0012,0.0007,0.0134,0.013
1.027681,0.0019,0.0006,0.0058,0.006
1.031981,-0.0044,0.0005,0.0113,0.012
1.035977,-0.0021,0.0065,0.0048,0.008
1.039855,0.0039,0.0137,0.0035,0.015
1.048689,0.0150,0.0051,-0.0100,0.019
1.051821,0.0084,0.0080,-0.0100,0.015
1.056578,0.0042,0.0004,0.0110,0.012
1.061005,0.0073,-0.0021,0.0085,0.011
1.065219,-0.0019,-0.0041,0.0043,0.006
1.073592,0.0002,-0.0084,0.0131,0.016
1.078322,-0.0001,0.0004,0.0083,0.008
1.081934,-0.0027,-0.0038,0.0056,0.007
1.086251,-0.0041,-0.0015,0.0135,0.014
1.090304,-0.0088,0.0008,0.0117,0.015
1.098426,0.0036,0.0047,0.0045,0.007
1.102941,0.0010,0.0096,-0.0017,0.010
1.107243,0.0055,0.0061,-0.0152,0.017
1.111443,0.0055,0.0076,-0.0150,0.018
1.115716,0.0054,0.0077,-0.0120,0.015
1.119951,0.0015,0.0059,0.0013,0.006
1.128158,0.0005,0.0096,0.0041,0.010
1.132181,0.0013,0.0042,0.0041,0.006
1.137337,0.0035,0.0038,0.0041,0.007
1.141179,-0.0048,0.0048,0.0040,0.008
1.146721,-0.0021,0.0006,0.0109,0.011
1.153614,0.0048,-0.0037,0.0221,0.023
1.158029,0.0005,-0.0003,0.0128,0.013
1.161789,0.0019,-0.0089,0.0098,0.013
1.166172,0.0052,-0.0067,0.0086,0.012
1.170106,-0.0011,0.0021,0.0066,0.007
1.178630,0.0078,0.0052,0.0082,0.013
1.183415,0.0007,0.0054,-0.0059,0.008
1.187413,0.0063,0.0104,-0.0023,0.012
1.191213,0.0100,0.0012,-0.0079,0.013
1.195778,0.0072,0.0097,-0.0106,0.016
1.200200,0.0088,0.0060,-0.0032,0.011
1.208260,0.0097,0.0049,-0.0011,0.011
1.212078,-0.0079,-0.0031,0.0172,0.019
1.216995,-0.0029,0.0018,0.0131,0.014
1.220794,-0.0018,0.0029,0.0055,0.007
1.225166,0.0118,0.0030,0.0054,0.013
1.233475,-0.0025,-0.0040,0.0039,0.006
1.238258,0.0050,-0.0041,-0.0006,0.007
1.242031,0.0037,0.0016,0.0068,0.008
1.246354,0.0023,0.0009,0.0076,0.008
1.251390,0.0079,-0.0043,0.0036,0.010
1.258569,0.0017,-0.0003,0.0024,0.003
1.263536,-0.0046,0.0146,0.0032,0.016
1.267547,0.0011,0.0041,0.0098,0.011
1.271699,0.0067,0.0002,0.0137,0.015
1.275906,0.0096,0.0109,0.0023,0.015
1.280464,0.0096,0.0010,-0.0053,0.011
1.289872,0.0006,0.0085,0.0025,0.009
1.292145,0.0048,0.0039,-0.0154,0.017
1.297066,0.0077,0.0013,-0.0111,0.014
1.301094,0.0070,-0.0002,-0.0086,0.011
1.306655,-0.0034,-0.0015,0.0036,0.005
1.313888,-0.0007,0.0043,0.0039,0.006
1.318074,-0.0046,0.0094,0.0178,0.021
1.322850,-0.0001,0.0025,0.0209,0.021
1.326379,0.0040,-0.0068,0.0110,0.014
1.330760,0.0064,-0.0008,0.0058,0.009
1.334450,0.0046,0.0008,0.0037,0.006
1.343317,-0.0001,-0.0096,-0.0066,0.012
1.347482,-0.0119,-0.0001,-0.0027,0.012
1.351634,0.0017,0.0016,-0.0066,0.007
1.356256,0.0073,0.0098,-0.0066,0.014
1.360118,0.0095,0.0071,-0.0100,0.015
1.368537,0.0051,0.0045,-0.0068,0.010
1.372503,-0.0033,0.0135,-0.0021,0.014
1.376994,0.0094,0.0079,-0.0007,0.012
1.381388,0.0071,0.0045,0.0104,0.013
1.385425,0.0014,0.0013,0.0110,0.011
1.394210,-0.0002,-0.0043,0.0044,0.006
1.398239,0.0045,-0.0049,-0.0019,0.007
1.402414,0.0035,0.0007,-0.0033,0.005
1.406551,-0.0003,0.0063,0.0078,0.010
1.410170,-0.0003,0.0062,0.0105,0.012
1.414940,0.0034,0.0116,-0.0025,0.012
1.423493,0.0044,0.0043,-0.0020,0.007
1.427703,-0.0003,0.0033,-0.0019,0.004
1.432113,-0.0004,0.0008,0.0014,0.002
1.436063,-0.0029,0.0014,0.0001,0.003
1.440333,-0.0051,0.0025,0.0035,0.007
1.449150,0.0035,0.0039,0.0033,0.006
1.452231,0.0131,-0.0049,0.0080,0.016
1.457227,0.0043,0.0025,0.0135,0.014
1.461283,0.0065,-0.0011,0.0060,0.009
1.465592,0.0029,0.0020,-0.0069,0.008
1.474202,0.0074,-0.0003,0.0011,0.007
1.478317,0.0041,0.0037,-0.0161,0.017
1.482697,-0.0043,0.0027,-0.0000,0.005
1.486564,0.0031,0.0008,0.0057,0.007
1.490578,0.0089,0.0065,0.0028,0.011
1.494796,0.0161,0.0050,0.0028,0.017
1.503464,0.0093,-0.0050,0.0162,0.019
1.507925,-0.0008,-0.0001,0.0162,0.016
1.511658,0.0022,-0.0005,0.0165,0.017
1.516061,0.0087,-0.0078,0.0189,0.022
1.521280,0.0020,-0.0022,0.0149,0.015
1.531188,-0.0051,0.0033,0.0163,0.017
1.532761,0.0039,-0.0007,0.0108,0.012
1.538132,0.0015,0.0037,-0.0029,0.005
1.541348,-0.0035,0.0056,-0.0130,0.015
1.546287,-0.0008,0.0112,-0.0075,0.013
1.550140,0.0031,0.0052,0.0079,0.010
1.558508,0.0040,0.0034,0.0068,0.009
1.563102,0.0022,0.0025,0.0136,0.014
1.566696,-0.0003,-0.0030,0.0036,0.005
1.571377,0.0086,-0.0034,0.0065,0.011
1.574812,0.0086,-0.0048,0.0065,0.012
1.583836,-0.0046,-0.0060,0.0020,0.008
1.587716,-0.0052,0.0036,-0.0026,0.007
1.591835,0.0004,0.0007,0.0059,0.006
1.596558,0.0061,-0.0014,0.0113,0.013
1.600462,0.0085,-0.0028,-0.0064,0.011
1.608875,0.0004,-0.0018,-0.0045,0.005
1.613485,-0.0009,0.0039,-0.0029,0.005
1.617283,0.0023,0.0051,0.0038,0.007
1.621597,0.0113,-0.0040,0.0052,0.013
1.625818,0.0027,0.0017,-0.0088,0.009
1.631046,-0.0011,-0.0001,-0.0088,0.009
1.639551,-0.0012,0.0035,-0.0124,0.013
1.642373,0.0028,-0.0106,0.0065,0.013
