time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.624599,8.2959,1.2667,-2.7933,8.845
3.630623,7.1817,1.6803,-6.1543,9.606
3.63322,5.1328,1.2768,-2.2902,5.764
3.641631,2.5527,-2.6983,-4.4357,5.786
3.647454,-28.8879,-3.6089,17.2614,33.845
3.650432,-8.9723,-1.8264,8.39,12.419
3.654434,1.9882,-1.4671,5.5995,6.12
3.658392,4.6638,1.0775,7.4554,8.86
3.664577,7.6298,0.2951,3.7139,8.491
3.670691,0.6122,2.4894,-27.2315,27.352
3.675481,-0.0825,5.2992,-7.6517,9.308
3.680382,4.7446,-0.6604,-12.1805,13.089
3.684005,-0.6333,-0.1931,-12.6444,12.662
3.688344,-8.8938,0.0978,-0.1196,8.895
3.697465,-5.781,-2.5857,-1.2095,6.447
3.70107,5.4854,-1.4656,14.6325,15.696
3.704476,5.2788,3.5596,29.1019,29.79
3.709204,5.5429,-2.8603,11.1797,12.802
3.713352,3.3243,-3.6888,-6.7972,8.418
3.72171,-6.2205,-0.4349,-7.2667,9.575
3.726045,-9.1151,2.7762,-17.782,20.174
3.73308,-6.9089,2.6412,-14.4941,16.272
3.735542,3.1834,-0.2041,-11.4519,11.888
3.738893,4.54,-0.0396,-6.2014,7.686
3.742573,10.3861,1.0597,17.2863,20.194
3.751314,-8.2818,-3.0439,32.6148,33.787
3.75566,3.0062,-0.3606,9.5711,10.039
3.759626,-0.7299,-5.5471,-2.8617,6.284
3.764207,-0.9471,0.7826,-8.1084,8.201
3.768397,-4.5726,3.5756,-12.8425,14.093
3.776401,1.5851,-0.6056,-11.113,11.242
3.781064,0.9698,0.5598,-12.6383,12.688
3.784911,3.2581,-0.7573,3.8841,5.126
3.789281,3.7949,2.1976,15.7649,16.363
3.793334,0.8527,-1.5154,7.716,7.91
3.801968,-3.2092,-5.5479,3.2588,7.19
3.806048,-0.3576,4.8056,-6.4879,8.082
3.810084,-4.0499,-2.0853,-3.1539,5.54
3.816591,-0.5002,-0.5581,0.661,0.999
3.820004,1.8335,0.8966,1.2052,2.37
3.823007,2.8643,-3.5933,1.7897,4.931
3.830922,-0.6752,3.5291,9.9148,10.546
3.835613,-7.2615,-1.0687,-11.3778,13.54
3.840552,1.2083,0.4307,-8.7627,8.856
3.84403,4.966,-0.5402,-9.0188,10.31
3.848357,3.0861,-0.6597,-6.2936,7.04
3.857569,-3.8663,4.2622,-0.2506,5.76
3.860709,-2.7175,0.1225,24.5861,24.736
3.864983,1.1876,-4.7617,18.6779,19.312
3.869565,3.8542,-0.4178,-1.1951,4.057
3.873338,1.3009,0.2061,-7.3694,7.486
3.877904,-0.678,0.6007,-10.8107,10.849
3.88629,-7.7196,-2.9081,-11.8284,14.421
3.890535,-1.774,2.677,-8.6276,9.206
3.894628,1.6534,-1.17,-9.2898,9.508
3.900324,2.1466,-0.737,4.3126,4.873
3.903246,2.5145,3.7136,23.9675,24.383
3.910861,5.345,-2.4735,16.9585,17.952
3.915764,5.0538,-2.1971,2.1477,5.914
3.919943,0.5049,0.7037,-4.6859,4.765
3.924288,1.0748,2.1707,-9.5106,9.814
3.928331,-3.0184,-1.4218,-13.0591,13.479
3.936846,-0.2796,-2.0638,-6.6827,7
3.940861,-3.9708,3.2569,2.8594,5.878
3.94481,1.6839,-2.0838,0.9702,2.849
3.949494,1.9502,-1.6973,10.9316,11.233
3.953681,4.0524,-2.1665,7.5119,8.806
3.957725,0.4989,0.2377,-2.6849,2.741
3.966406,1.7499,-1.4026,-6.7822,7.143
3.970592,-2.4864,-1.7634,0.6271,3.112
3.974735,-3.2295,-1.1031,2.2656,4.096
3.978763,-3.2848,0.0896,2.7917,4.312
3.982777,3.1375,-3.4189,3.223,5.65
3.991278,3.8081,-0.2222,0.0199,3.815
3.995914,2.5435,-0.3385,-9.6221,9.958
4.001712,-4.0542,2.7694,-10.7426,11.811
4.005565,-4.6571,-2.6996,0.2466,5.389
4.008383,2.112,-1.3955,1.676,3.036
4.016862,2.5045,1.0481,13.3739,13.647
4.021016,4.8799,0.734,8.3059,9.661
4.02495,-6.8047,-6.2322,-0.4404,9.238
4.029431,-9.0253,-3.2688,2.9682,10.047
4.033617,1.8133,0.6835,-7.2077,7.464
4.03791,3.8854,0.4225,-16.0918,16.56
4.046307,4.5275,1.2584,-11.6655,12.576
4.050787,2.0158,3.6595,-6.1869,7.465
4.055032,-7.0613,1.0184,-3.8534,8.108
4.058783,1.419,-2.3081,24.8982,25.045
4.063039,6.978,-1.5313,8.8128,11.345
4.071096,0.161,-3.09,1.6479,3.506
4.075867,-7.1625,0.7623,4.4786,8.482
4.080306,-0.9217,0.589,-6.651,6.74
4.084474,-0.5122,-0.3285,-9.8963,9.915
4.088646,-3.6483,-3.5749,-12.4617,13.468
4.092773,-9.8956,3.0727,-9.6298,14.146
4.101486,5.2286,-1.2266,4.651,7.105
4.106662,5.2357,5.1595,16.6073,18.161
4.109536,7.1747,-0.9411,5.8743,9.32
4.114214,5.7459,0.974,-7.3298,9.364
4.118181,1.1173,3.643,-0.91,3.918
4.12652,4.4079,0.6731,-8.5841,9.673
4.1327,-2.6121,1.7717,-3.4938,4.708
4.135076,-4.576,-1.0345,6.8604,8.311
4.139108,2.906,-1.2294,8.0808,8.675
4.143043,5.3902,-0.5759,0.1436,5.423
4.151816,-3.4006,4.016,2.0541,5.649
4.15581,-8.9328,-3.2034,2.3726,9.782
4.160218,3.0649,-3.9617,-17.3739,18.081
4.165326,-2.6011,1.2057,-4.0353,4.95
4.169207,-4.6131,4.6363,7.7778,10.162
4.172816,2.8635,-3.4595,13.6959,14.413
4.181898,7.8484,-3.947,6.4707,10.911
4.18543,2.8836,-0.7366,-9.5331,9.987
4.189694,-6.0465,-1.9983,-4.086,7.566
4.193682,-8.9951,-1.794,2.7172,9.566
4.198516,-2.8967,0.8416,-6.35,7.03
4.206504,4.6487,3.2669,-12.5562,13.782
4.210717,3.8593,0.6801,-1.1032,4.071
4.21526,0.5677,-1.1194,13.5157,13.574
4.219619,-0.7673,0.6562,15.3974,15.43
4.222809,1.3712,-0.673,-1.2112,1.949
4.232174,2.2602,0.6389,-11.4,11.639
4.236218,0.7629,4.8247,-4.5863,6.7
4.240312,4.1344,0.9261,-4.972,6.532
4.244421,-3.0047,-0.7577,-3.2572,4.496
4.248653,-11.5252,-4.1684,-3.1493,12.654
4.25296,-5.9487,-1.9665,-1.0952,6.36
4.261292,4.4107,0.1724,4.4155,6.243
4.265451,5.8562,2.6066,1.8313,6.667
4.269515,0.2701,-3.2384,15.6447,15.979
4.273706,5.7062,-0.5248,-6.3238,8.534
4.278293,3.3371,5.3458,-12.2644,13.789
4.287276,-11.4117,-2.3826,7.1167,13.658
4.291092,-8.8518,-0.1,7.5372,11.626
4.295015,5.9709,3.474,-3.9867,7.976
4.300883,7.3124,-0.8866,-6.6402,9.917
4.303416,2.6876,-1.4318,-7.6463,8.23
4.307595,-3.052,-2.2816,5.4925,6.685
4.315941,5.3392,6.754,-2.0025,8.839
4.320211,-8.7969,-1.4219,-0.4624,8.923
4.32458,1.6425,1.4122,7.6183,7.92
4.328762,3.0444,-0.3724,9.2614,9.756
4.333114,2.5499,2.4409,4.3419,5.596
4.341457,-3.9392,1.1203,-1.9443,4.534
