time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.624867,9.3259,2.098,25.2347,26.985
4.630461,0.9685,-2.0629,22.1663,22.283
4.633394,-1.6988,-5.4659,-0.8921,5.793
4.638892,-6.2619,-1.3909,-6.685,9.265
4.645388,3.1151,2.239,-6.9035,7.898
4.650063,0.5739,1.7186,-11.0134,11.161
4.654877,-4.5094,-2.987,-8.2564,9.87
4.658391,-1.6993,2.1133,-5.9095,6.502
4.662825,1.9442,4.5252,-8.8481,10.127
4.671919,2.3862,-0.8317,13.205,13.445
4.675497,-2.0166,-6.23,4.4885,7.939
4.679674,-0.1278,-3.7415,10.5192,11.166
4.683784,4.2041,4.2304,7.0436,9.229
4.688601,-0.7627,1.7785,-3.0285,3.594
4.691915,-6.1424,-2.6609,0.3372,6.702
4.701084,1.1719,-3.256,-1.4067,3.735
4.705078,-0.5253,0.1799,4.7827,4.815
4.709309,-5.1398,2.18,-1.1774,5.706
4.714256,0.9408,4.0593,-6.3001,7.553
4.717487,2.0567,0.3214,-8.0251,8.291
4.727083,1.9577,3.1609,-5.2926,6.468
4.731464,1.3248,0.4938,-6.3078,6.464
4.734394,0.4383,0.9792,1.1482,1.571
4.738667,0.5573,4.2912,14.8154,15.434
4.743478,-3.5815,-2.6229,11.1324,11.985
4.751279,0.8324,-1.4034,1.3217,2.1
4.755587,3.4217,0.3665,0.0864,3.442
4.759671,-0.0008,1.339,-5.0602,5.234
4.763783,-4.2423,-2.3803,-8.4038,9.71
4.767685,-0.2435,1.1679,-7.5684,7.662
4.77199,0.0879,-0.0225,-6.8195,6.82
4.780936,0.3586,2.8522,11.9927,12.332
4.785448,0.3746,-1.3753,23.5324,23.576
4.789239,3.5424,0.1368,8.8503,9.534
4.794422,3.6692,0.9542,-4.9025,6.197
4.797787,4.5653,2.6928,-9.0466,10.485
4.806216,3.4105,3.2048,-7.1809,8.571
4.81096,5.9951,0.5624,-10.9338,12.482
4.814661,-3.8123,1.6474,-11.5146,12.241
4.819172,-8.2873,-0.4412,-2.8141,8.763
4.82336,-2.4119,-2.7061,2.2704,4.277
4.831824,-0.7583,3.1217,26.8513,27.043
4.835535,5.0697,-3.1031,26.725,27.378
4.839504,4.7375,-3.2048,0.3659,5.731
4.848241,1.1342,2.6204,-20.2452,20.446
4.849242,-1.1943,3.9569,-11.3794,12.107
4.852142,1.6581,-0.1649,-6.9762,7.172
4.860779,1.1272,-1.3187,-17.0425,17.131
4.865087,-4.4938,4.0425,-1.3842,6.201
4.869261,2.0796,0.2192,21.8904,21.99
4.873443,4.4299,-5.5127,12.8471,14.665
4.878103,0.7982,-3.7642,2.7852,4.75
4.88608,-7.8887,-2.6387,2.5093,8.689
4.890174,-7.1375,-0.3823,-7.231,10.167
4.894874,-0.9472,-2.3185,-13.7573,13.983
4.899312,-2.065,-2.3895,-7.8191,8.433
4.903356,0.4666,4.9751,-2.5725,5.62
4.912286,-0.2968,3.0286,22.1751,22.383
4.916091,2.3844,-4.3378,17.8845,18.557
4.92001,7.9491,-0.4149,-11.9428,14.352
4.923799,3.0735,-2.0298,-13.0247,13.536
4.93223,-2.7286,-2.7932,-0.6255,3.955
4.93325,-6.7379,1.9628,-3.3129,7.761
4.941126,-4.4576,0.9577,-3.2723,5.612
4.946352,2.6814,-0.4009,12.672,12.959
4.949566,4.7272,0.6985,14.035,14.826
4.953436,1.1641,0.398,-5.8988,6.026
4.957658,-3.5064,2.3639,-5.8791,7.242
4.965919,4.3213,0.8434,-8.4423,9.521
4.970155,3.1305,4.0895,-10.2621,11.482
4.974657,-1.098,1.3105,-5.285,5.555
4.979132,-2.7193,-0.5709,-5.5621,6.218
4.98337,-0.6977,-2.9847,2.0115,3.666
4.987415,4.6105,1.8979,28.4845,28.918
4.995829,4.865,-1.8761,16.4982,17.303
5.00009,-0.5233,-0.4953,0.0029,0.721
5.003923,-1.8042,-0.488,-16.3514,16.458
5.008238,-2.4385,3.3968,-10.4623,11.267
