time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.627824,-2.6023,5.7222,-0.6773,6.323
3.63296,1.209,-2.67,5.4248,6.166
3.640461,4.0609,-5.3308,-7.3362,9.936
3.644511,4.3735,-1.7527,-21.2852,21.8
3.64895,-2.4627,1.455,-4.7978,5.586
3.652572,-11.576,-3.809,1.5358,12.283
3.656476,-3.5954,0.4267,-3.1267,4.784
3.660857,-4.6143,4.8242,-25.746,26.597
3.670252,-6.138,5.7049,-14.8748,17.073
3.67474,2.2401,3.1634,10.596,11.283
3.678342,12.6858,-2.253,19.7212,23.557
3.682686,15.6666,-2.6286,25.852,30.343
3.686375,9.0643,-2.8237,6.3466,11.42
3.695395,-6.4635,0.9258,-9.8014,11.777
3.69984,-18.5155,-8.9975,-3.5327,20.887
3.703951,-3.1208,-4.0731,-9.1008,10.448
3.70829,2.2067,-1.5497,-7.6021,8.066
3.711974,-4.184,2.4116,-24.0696,24.549
3.720401,-5.4421,7.0171,-2.6506,9.267
3.724481,3.6179,-0.7607,3.1148,4.834
3.728833,12.3057,-0.9665,9.4972,15.574
3.732819,11.6126,-0.4299,4.9986,12.65
3.736796,-6.2009,-4.8327,-2.1591,8.153
3.741054,-4.873,-6.1396,2.5063,8.229
3.750249,2.502,5.2208,0.008,5.789
3.75412,-7.2526,13.8765,-24.6967,29.242
3.758522,-10.7742,6.3144,5.3112,13.571
3.762611,-19.1792,-1.4293,23.98,30.74
3.767659,-7.8986,-4.4014,5.6445,10.659
3.774794,6.8622,-5.888,-11.1816,14.38
3.779318,-3.1921,-3.9888,7.6693,9.215
3.784251,7.478,0.1296,-5.783,9.454
3.787658,4.8187,-0.1454,-3.873,6.184
3.792283,3.2155,0.6612,-11.1804,11.652
3.802291,3.3568,-0.1865,-14.0345,14.432
3.804972,6.2977,-1.8351,-7.4869,9.954
3.808673,6.2319,-5.0461,0.4193,8.03
3.812444,4.7051,-2.1932,-3.3047,6.154
3.816977,11.3596,6.6904,13.6054,18.945
3.821025,9.9198,9.2109,27.3996,30.561
3.830087,-2.9948,5.9313,-47.6092,48.071
3.83415,-6.7537,-0.0257,31.9954,32.7
3.839867,-16.3895,-11.3266,16.9304,26.145
3.842627,-13.1345,-10.8832,-1.4476,17.119
3.846659,4.6181,-3.0238,-8.4951,10.131
3.855047,4.1669,1.3915,-0.8028,4.466
3.859147,6.6087,3.6992,-9.8141,12.397
3.863303,-3.2863,-3.2649,-6.087,7.649
3.868177,-4.1142,1,-6.0731,7.403
3.87249,-7.9955,2.0128,-17.9464,19.75
3.876525,-35.8322,-9.6724,21.8741,43.081
3.884774,-9.4433,-5.9377,11.2082,15.813
3.889071,9.2876,7.2206,22.8386,25.69
3.892877,14.7854,9.5893,-4.383,18.16
3.896833,16.8463,7.0614,-14.9471,23.602
3.901042,14.2398,1.4388,-20.7653,25.22
3.909919,7.7762,2.2464,-14.6919,16.774
3.914417,-0.2558,-1.9257,-9.897,10.086
3.918421,-30.3674,-13.1664,13.4333,35.721
3.922884,-11.4206,-7.7888,8.9952,16.493
3.926714,4.4921,1.6509,-5.016,6.933
3.934938,7.7041,4.4799,3.5746,9.602
3.939788,6.2405,-1.4583,-6.9421,9.448
3.944068,4.4642,-4.1462,-3.2258,6.894
3.947994,4.2777,-2.1736,-3.9675,6.226
3.952369,3.7092,0.6719,-11.9175,12.499
3.956457,4.9362,2.688,-4.1699,6.999
3.964878,8.5782,10.9725,46.5852,48.623
3.968971,-2.8679,-7.514,37.5682,38.419
3.973011,-11.7948,-3.0693,-5.2908,13.286
3.976959,-8.6265,2.5921,-5.2027,10.402
3.981365,-0.1327,-1.8684,-12.5707,12.71
3.990125,2.0239,0.1973,-13.6837,13.834
3.994562,5.0763,-0.6448,-4.5275,6.833
4.001275,5.7118,0.404,-0.5066,5.748
4.003503,-8.328,-1.0116,0.1782,8.391
4.013872,-37.0156,-7.0367,40.3442,55.203
4.015316,-24.7497,-8.3124,38.9242,46.869
4.019614,-6.7665,-8.1751,-5.794,12.091
4.024107,1.8244,-4.9172,-27.7298,28.221
4.028142,5.5794,-0.3543,-21.5098,22.224
4.032355,2.0302,2.366,-17.1376,17.419
4.036544,-2.0804,3.4716,-6.1007,7.321
4.044847,6.1821,2.373,5.2007,8.42
4.049025,9.6037,7.389,0.0912,12.118
4.053028,15.1572,10.824,-3.3294,18.92
4.058303,13.2941,6.8087,-8.0223,16.954
4.061257,8.9688,1.5985,-16.8166,19.126
4.070329,5.7931,-2.706,-18.5423,19.614
4.075338,0.2979,-2.3878,-9.7898,10.081
4.078606,-3.0048,0.0962,-9.5364,9.999
4.082878,4.9228,-3.4941,5.472,8.148
