time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.6318,3.7001,4.7606,29.2324,29.848
4.636065,1.3099,-1.2077,19.0083,19.092
4.639854,4.7222,0.7048,-3.3016,5.805
4.644155,9.1586,1.5887,-9.7536,13.474
4.652912,-3.4225,1.2804,3.5896,5.122
4.65716,1.9826,0.0252,-7.4882,7.746
4.661495,1.9573,-1.1013,-23.1432,23.252
4.665643,-1.8473,3.7194,-7.2983,8.397
4.669944,-0.7216,2.275,-6.323,6.758
4.678309,-2.0645,-2.7922,-10.4796,11.04
4.682067,-5.5217,-2.2175,4.4031,7.402
4.686938,-1.9374,-7.0473,4.4526,8.558
4.690922,-0.2,-1.3623,22.5822,22.624
4.695333,6.8186,-0.6928,29.451,30.238
4.69961,0.179,-1.3092,-5.6572,5.809
4.708526,-6.4748,6.675,-18.5177,20.722
4.712178,4.6102,0.6589,-2.4578,5.266
4.721202,3.4116,1.3417,-5.3373,6.475
4.721968,5.9931,0.8578,-5.9604,8.496
4.724257,5.0213,1.3751,-3.8799,6.493
4.733451,3.8388,-0.8392,-12.8312,13.419
4.737188,-5.7192,-7.5606,0.8534,9.518
4.74237,-8.2127,-1.4769,26.0467,27.351
4.745569,-6.5696,2.3872,14.1879,15.816
4.750496,-3.6703,-4.1404,-0.6785,5.574
4.758961,-1.1762,-5.5735,4.7538,7.419
4.762108,-1.8001,3.2479,-0.0861,3.714
4.76737,3.2178,-0.6716,-7.5304,8.217
4.770917,5.0249,-0.5565,-18.5366,19.214
4.776053,5.5006,0.3162,-15.0704,16.046
4.779976,0.5058,6.0341,-8.4389,10.387
4.788264,-4.5217,9.1101,-2.4045,10.451
4.792381,4.0382,0.2595,6.8102,7.922
4.796352,6.458,-4.3589,19.8903,21.362
4.800639,-0.3174,-1.7289,27.5153,27.571
4.804351,-5.7446,2.4281,12.0157,13.538
4.813502,-3.1847,-1.6126,-15.9779,16.372
4.820934,-4.1487,-2.7826,-11.5121,12.549
4.82238,2.785,-0.2334,-8.2778,8.737
4.827679,3.297,-0.6034,-6.6969,7.489
4.832958,4.0103,-0.201,-10.9849,11.696
4.837914,-4.8276,1.8096,-19.311,19.987
4.842367,-15.239,-5.7472,8.1814,18.226
4.846852,-0.3271,-3.7801,11.9159,12.505
4.850927,5.1242,0.1704,23.6658,24.215
4.855573,8.8809,-2.3259,24.0015,25.697
4.859338,6.0988,1.3223,-9.3437,11.236
4.869087,-1.852,5.0104,-7.3854,9.115
4.872286,3.2174,0.3452,-12.0184,12.446
4.876276,3.375,0.2475,-7.4458,8.179
4.880467,-10.4714,-3.1999,8.8842,14.1
4.885859,-19.3679,-5.5655,9.7795,22.399
4.893201,-4.0797,-4.6708,-6.3002,8.84
4.89754,4.0341,-0.9093,-8.4213,9.382
4.901652,5.9745,5.9229,-8.1333,11.702
4.906109,11.0365,4.9466,-4.7323,12.987
4.910217,10.1919,2.5619,-1.8716,10.674
4.914435,8.6495,0.5415,-8.7445,12.311
4.922565,-20.0526,-1.5724,-10.8118,22.836
4.928792,-12.334,-3.43,27.6313,30.453
4.933867,0.7833,-2.8362,16.8287,17.084
4.935251,3.6541,-1.0595,3.5374,5.195
4.939826,5.822,-1.6041,-3.8092,7.14
4.949961,3.0732,-1.1238,-0.4601,3.304
4.952106,2.6064,-2.6624,-6.3679,7.378
4.956976,-2.0646,1.8827,-14.4947,14.762
4.960175,-5.7195,8.339,-17.5801,20.281
4.964359,2.9375,6.9724,4.4487,8.777
4.973286,4.7161,-2.3834,5.9089,7.927
4.977769,0.7966,-2.2633,8.458,8.792
4.981898,5.1389,-5.6763,1.8596,7.88
4.986358,0.1279,-2.0406,13.188,13.346
4.99047,-9.7761,-3.376,10.2396,14.554
4.994601,-11.5342,-0.1787,2.5978,11.824
5.003001,0.3557,-1.4923,-30.5452,30.584
5.006833,0.3566,2.3919,-6.8393,7.254
5.011164,8.1455,3.2999,4.4049,9.831
5.015797,10.8661,3.2251,-2.6214,11.634
5.021237,4.0405,-0.0669,-4.3165,5.913
5.03202,-10.9345,-3.7664,17.2365,20.757
5.03279,-6.3591,-5.5327,6.4261,10.599
5.036433,1.6677,1.4111,-3.0969,3.79
5.041087,3.1088,2.2657,-3.5208,5.215
5.044299,2.902,-2.6298,-12.3311,12.938
5.053135,-8.7166,-0.4828,6.3714,10.808
5.057419,-1.8621,7.6316,7.7882,11.062
5.061847,6.1922,-0.7752,-4.5775,7.739
5.065986,4.9911,-1.562,-1.3628,5.404
5.070403,5.236,2.0381,7.3279,9.234
5.074403,-4.4098,5.5208,-17.1451,18.544
5.082899,-1.6691,4.8578,0.7903,5.197
5.087747,4.9283,-1.7508,4.0785,6.632
5.091526,-1.6584,-5.8854,8.3496,10.349
5.095839,1.0965,-4.665,7.2481,8.689
5.100158,1.8475,0.2598,6.6119,6.87
5.108367,1.1797,-0.6112,-1.337,1.885
5.112628,-1.8846,5.0355,-25.5626,26.122
5.116664,-3.1291,5.8537,-24.2247,25.118
5.122211,-12.6498,4.0453,-19.2925,23.422
5.125211,-11.7423,1.0574,17.9715,21.494
5.132084,1.9233,-3.7757,29.4434,29.747
5.137487,2.4225,-4.0939,26.3845,26.81
5.142348,2.9527,-0.6233,4.5175,5.433
5.146006,7.2117,0.0879,-4.7592,8.641
5.150153,4.5724,-0.0795,-14.8151,15.505
5.154346,4.8083,-1.1052,-14.1465,14.982
5.16249,3.6595,-4.7545,-3.6828,7.04
5.167041,-2.1763,-4.2334,-3.7179,6.04
5.171267,-7.7275,-2.4244,5.7083,9.908
5.176873,-7.9553,2.1235,8.6546,11.946
5.179804,2.0404,0.8915,3.6949,4.314
5.188092,7.871,-1.8953,1.1378,8.176
5.192364,3.6405,4.3079,-12.7762,13.966
5.196537,2.6953,1.8585,-3.5159,4.804
5.200279,-0.0707,-1.6282,-1.2103,2.03
5.204736,-6.5831,-2.8336,2.8111,7.699
5.208762,3.6518,-1.0606,15.6171,16.073
5.21852,6.029,-3.7869,15.6982,17.237
5.224317,-6.426,1.1883,-8.2607,10.533
5.229971,-4.9465,0.4068,4.9571,7.015
5.23472,1.3801,0.9456,-0.9251,1.912
5.235004,4.3532,-0.9337,-10.479,11.386
5.242719,4.6423,-1.5761,-7.5652,9.015
5.246881,4.1076,0.161,-10.33,11.118
5.251295,-2.1493,3.8546,-9.9528,10.887
5.255903,-3.8686,2.1456,-1.0263,4.541
5.26063,-0.3488,-3.1026,4.527,5.499
5.268651,1.9146,-0.9917,9.2628,9.51
5.272634,0.9054,-7.7397,26.0555,27.196
5.276855,0.0958,-5.4156,21.1426,21.825
5.280681,-2.4745,-5.9514,-4.2711,7.732
5.285379,-1.9108,2.0247,-19.9249,20.118
5.289264,-2.5632,6.2219,-8.5885,10.911
5.297834,0.5359,1.7818,3.046,3.569
5.302343,1.6366,1.0744,-4.0301,4.48
5.306466,1.5037,-1.402,-1.8672,2.777
5.31092,3.4633,0.9032,-4.6874,5.898
5.315031,-0.7906,-2.5635,-11.9921,12.289
5.32272,-0.4673,0.8577,-4.6173,4.719
5.33092,-9.2873,-2.4825,3.5666,10.254
5.331953,-5.4087,-3.641,-1.9313,6.8
5.34153,-2.031,-0.9274,1.5962,2.745
5.342182,-0.844,7.4229,-9.1331,11.799
5.344562,7.3284,4.2378,24.1221,25.564
5.352567,9.8299,1.2725,22.9089,24.961
5.356651,9.8117,-0.8611,-17.6316,20.196
5.360738,6.7099,1.5486,-5.1088,8.574
5.365029,-6.1397,-0.2997,10.279,11.977
5.368995,-17.0632,-2.9175,13.6281,22.032
5.378037,-1.5404,-5.3695,-0.7638,5.638
5.382258,3.7546,-4.3064,-2.9041,6.409
5.386462,0.8446,-1.9641,-8.182,8.457
5.390847,5.4246,2.807,-1.2319,6.231
5.394867,1.2679,4.4007,-15.6156,16.273
5.403599,0.0423,4.512,-17.0136,17.602
5.407528,2.2662,-2.4051,-14.6,14.969
5.411986,-1.0203,-4.8903,0.5064,5.021
5.416595,-0.0821,0.0546,16.646,16.646
5.422532,-10.2236,1.4327,30.1349,31.854
5.425025,-8.8395,-2.3672,19.7806,21.795
5.433232,6.8722,-2.4026,-1.2891,7.393
5.436629,1.5755,6.6493,-33.3395,34.033
5.440559,-4.8873,7.4939,-14.3304,16.894
5.444988,-4.0956,2.2513,6.2928,7.839
5.450506,2.483,-3.4327,4.1476,5.929
5.457988,4.1421,-4.2115,6.4726,8.763
